,DateTime,TG,TN,TX
91,2007-08,17.10967741935484,11.754838709677419,22.03548387096774
92,2007-09,13.786666666666667,9.086666666666666,18.21333333333333
93,2007-10,10.06774193548387,5.764516129032258,14.235483870967741
94,2007-11,6.909999999999999,3.5966666666666667,9.9
95,2007-12,3.7774193548387096,1.135483870967742,6.309677419354839
96,2008-01,6.503225806451613,3.812903225806452,8.819354838709677
97,2008-02,5.137931034482759,1.0827586206896551,9.168965517241379
98,2008-03,5.9,2.1516129032258062,9.380645161290323
99,2008-04,8.926666666666666,3.8633333333333333,13.77
100,2008-05,15.674193548387098,9.290322580645162,21.161290322580648
101,2008-06,16.486666666666668,10.790000000000001,21.576666666666668
102,2008-07,18.05161290322581,13.283870967741937,22.738709677419354
103,2008-08,17.393548387096775,13.241935483870966,21.780645161290323
104,2008-09,13.61,9.28,18.203333333333333
105,2008-10,10.080645161290324,6.02258064516129,13.864516129032259
106,2008-11,6.8533333333333335,4.076666666666666,9.163333333333334
107,2008-12,2.4483870967741934,-0.3870967741935484,5.070967741935484
108,2009-01,0.7967741935483871,-2.2483870967741937,3.7193548387096778
109,2009-02,3.307142857142857,0.7285714285714285,5.857142857142857
110,2009-03,6.325806451612904,2.458064516129032,10.041935483870969
111,2009-04,12.176666666666666,6.1899999999999995,17.869999999999997
112,2009-05,13.85483870967742,8.01290322580645,18.86451612903226
113,2009-06,15.643333333333334,10.55,20.28
114,2009-07,18.080645161290324,13.416129032258064,22.761290322580646
115,2009-08,18.45483870967742,12.235483870967743,24.019354838709678
116,2009-09,14.963333333333333,10.213333333333335,19.693333333333335
117,2009-10,10.693548387096774,6.790322580645162,14.47741935483871
118,2009-11,9.473333333333333,6.713333333333334,11.879999999999999
119,2009-12,2.225806451612903,-0.432258064516129,4.396774193548387
120,2010-01,-0.4548387096774194,-3.138709677419355,1.7483870967741937
121,2010-02,1.6,-1.0892857142857142,4.3464285714285715
122,2010-03,6.435483870967742,2.5806451612903225,10.22258064516129
123,2010-04,9.723333333333333,3.71,15.083333333333334
124,2010-05,10.493548387096775,5.574193548387097,14.74516129032258
125,2010-06,16.44,10.24,21.990000000000002
126,2010-07,19.874193548387098,13.954838709677421,25.193548387096776
127,2010-08,16.78709677419355,12.229032258064517,20.980645161290322
128,2010-09,13.553333333333333,9.0,17.833333333333336
129,2010-10,10.403225806451612,6.267741935483871,14.258064516129034
130,2010-11,5.806666666666667,3.0433333333333334,8.083333333333332
131,2010-12,-1.1451612903225805,-4.135483870967741,1.0483870967741935
132,2011-01,3.5193548387096776,0.7290322580645161,5.9322580645161285
133,2011-02,4.578571428571428,1.9107142857142858,7.207142857142857
134,2011-03,6.048387096774194,1.2225806451612904,11.087096774193549
135,2011-04,13.116666666666665,6.783333333333333,19.133333333333333
136,2011-05,13.974193548387097,8.23225806451613,19.038709677419355
137,2011-06,16.116666666666667,11.1,20.616666666666667
138,2011-07,15.890322580645162,11.625806451612904,19.87741935483871
139,2011-08,16.887096774193548,12.116129032258064,21.32258064516129
140,2011-09,15.64,10.866666666666667,20.363333333333333
141,2011-10,11.419354838709676,7.380645161290323,15.893548387096775
142,2011-11,7.19,4.15,10.7
143,2011-12,6.480645161290323,4.0612903225806445,8.54516129032258
144,2012-01,4.880645161290323,2.2774193548387096,7.432258064516129
145,2012-02,0.8,-3.037931034482759,3.8689655172413793
146,2012-03,8.293548387096774,3.3741935483870966,12.790322580645162
147,2012-04,8.383333333333333,3.906666666666667,12.533333333333333
148,2012-05,14.451612903225808,9.332258064516129,19.206451612903226
149,2012-06,14.866666666666665,10.273333333333333,18.89
150,2012-07,17.254838709677422,12.73225806451613,21.612903225806452
151,2012-08,18.458064516129035,13.029032258064515,23.706451612903226
152,2012-09,14.153333333333332,9.266666666666667,18.96
153,2012-10,10.503225806451614,6.883870967741936,14.480645161290322
154,2012-11,6.840000000000001,3.4833333333333334,9.78
155,2012-12,5.038709677419355,2.570967741935484,7.3193548387096765
156,2013-01,2.0161290322580645,-0.6451612903225806,4.17741935483871
157,2013-02,1.6607142857142858,-0.7964285714285715,4.289285714285715
158,2013-03,2.454838709677419,-1.1483870967741936,6.009677419354839
159,2013-04,8.126666666666667,2.6066666666666665,13.12
160,2013-05,11.493548387096775,6.7935483870967746,15.687096774193549
161,2013-06,15.253333333333334,10.103333333333333,19.916666666666664
162,2013-07,19.190322580645162,13.280645161290323,24.27741935483871
163,2013-08,18.070967741935483,11.9,23.429032258064517
164,2013-09,14.446666666666667,9.966666666666667,18.919999999999998
165,2013-10,12.167741935483871,8.235483870967743,15.806451612903226
166,2013-11,6.7299999999999995,3.7333333333333334,9.483333333333333
167,2013-12,5.925806451612903,3.235483870967742,8.564516129032258
168,2014-01,5.651612903225806,3.3064516129032255,7.980645161290323
169,2014-02,6.5,3.532142857142857,9.65
170,2014-03,8.412903225806451,3.0903225806451613,13.803225806451612
171,2014-04,12.113333333333333,7.07,17.119999999999997
172,2014-05,13.238709677419354,8.258064516129032,17.664516129032258
173,2014-06,16.183333333333334,10.376666666666667,20.903333333333332
174,2014-07,19.75161290322581,14.832258064516129,24.64516129032258
175,2014-08,16.09032258064516,11.609677419354838,20.39677419354839
176,2014-09,15.853333333333333,10.543333333333333,20.983333333333334
177,2014-10,13.429032258064515,10.335483870967742,16.97741935483871
178,2014-11,8.173333333333334,5.376666666666667,10.8
179,2014-12,4.845161290322581,2.135483870967742,7.1322580645161295
180,2015-01,4.019354838709678,1.4516129032258065,6.409677419354838
181,2015-02,3.4892857142857148,-0.007142857142857143,7.0
182,2015-03,6.158064516129032,1.7806451612903225,10.17741935483871
183,2015-04,8.99,3.0366666666666666,14.34
184,2015-05,12.364516129032257,6.651612903225806,16.996774193548386
185,2015-06,15.6,9.35,20.343333333333334
186,2015-07,18.383870967741935,13.193548387096774,23.15483870967742
187,2015-08,18.45483870967742,12.98709677419355,23.6
188,2015-09,13.4,8.973333333333333,17.793333333333333
189,2015-10,9.890322580645162,5.4322580645161285,13.816129032258065
190,2015-11,9.879999999999999,6.816666666666667,12.806666666666667
191,2015-12,9.629032258064516,7.493548387096775,11.883870967741936
192,2016-01,4.783870967741935,1.8516129032258064,7.216129032258064
193,2016-02,4.582758620689655,1.5172413793103448,7.7379310344827585
194,2016-03,5.358064516129032,1.3096774193548388,9.451612903225806
195,2016-04,8.68,4.04,12.969999999999999
196,2016-05,14.509677419354839,8.98709677419355,19.190322580645162
197,2016-06,16.82,12.709999999999999,21.236666666666668
198,2016-07,18.370967741935484,13.503225806451614,22.79032258064516
199,2016-08,17.880645161290325,12.519354838709678,22.670967741935485
200,2016-09,17.263333333333332,11.776666666666667,23.04
201,2016-10,9.887096774193548,5.851612903225806,13.870967741935484
202,2016-11,5.413333333333333,1.5433333333333334,8.73
203,2016-12,4.667741935483871,1.7419354838709675,7.329032258064517
204,2017-01,1.564516129032258,-1.3741935483870968,4.451612903225806
205,2017-02,5.05,2.185714285714286,7.6464285714285705
206,2017-03,8.593548387096774,3.6032258064516127,13.261290322580646
207,2017-04,8.556666666666667,3.29,13.206666666666667
208,2017-05,14.970967741935485,9.0,20.338709677419352
209,2017-06,18.043333333333333,12.383333333333333,22.94
210,2017-07,17.94516129032258,12.73225806451613,22.53548387096774
211,2017-08,17.24838709677419,11.838709677419356,22.24838709677419
212,2017-09,13.676666666666668,9.146666666666667,18.21
213,2017-10,13.341935483870966,10.329032258064517,16.483870967741936
214,2017-11,7.263333333333334,4.013333333333334,10.126666666666667
215,2017-12,4.880645161290323,2.574193548387097,7.003225806451613
216,2018-01,5.622580645161291,2.9516129032258065,7.95483870967742
217,2018-02,0.6821428571428572,-2.6035714285714286,4.371428571428572
218,2018-03,4.738709677419355,0.7516129032258065,8.719354838709677
219,2018-04,12.153333333333332,6.51,17.206666666666667
220,2018-05,16.425806451612903,9.703225806451613,22.361290322580647
221,2018-06,17.496666666666666,12.766666666666667,22.066666666666666
222,2018-07,20.7,13.25483870967742,26.777419354838706
223,2018-08,18.506451612903227,12.458064516129031,23.60967741935484
224,2018-09,14.746666666666666,9.226666666666667,19.983333333333334
225,2018-10,11.941935483870967,7.116129032258064,16.980645161290322
226,2018-11,6.81,3.9,9.926666666666666
227,2018-12,6.138709677419355,3.538709677419355,8.309677419354838
228,2019-01,3.5064516129032257,0.9935483870967742,5.851612903225806
229,2019-02,6.092857142857143,1.7607142857142857,10.835714285714285
230,2019-03,8.038709677419355,3.9483870967741934,11.783870967741937
231,2019-04,10.92,5.036666666666667,16.356666666666666
232,2019-05,11.719354838709677,6.096774193548387,16.46451612903226
233,2019-06,18.130000000000003,12.066666666666666,23.330000000000002
234,2019-07,18.79032258064516,12.993548387096775,23.9
235,2019-08,18.429032258064517,12.651612903225807,23.78709677419355
236,2019-09,14.530000000000001,9.483333333333333,19.119999999999997
237,2019-10,11.558064516129033,8.319354838709677,15.041935483870967
238,2019-11,6.366666666666666,3.3266666666666667,9.51
239,2019-12,5.841935483870968,3.074193548387097,8.329032258064517
240,2020-01,6.209677419354838,3.5193548387096776,8.370967741935484
241,2020-02,7.203448275862068,4.155172413793103,9.917241379310344
242,2020-03,6.8193548387096765,2.725806451612903,10.57741935483871
243,2020-04,11.116666666666667,4.220000000000001,17.403333333333332
244,2020-05,13.109677419354838,5.97741935483871,18.870967741935484
245,2020-06,17.483333333333334,12.453333333333333,22.346666666666668
246,2020-07,16.98709677419355,11.580645161290324,21.419354838709676
247,2020-08,20.370967741935484,14.629032258064516,25.9
248,2020-09,15.15,9.793333333333333,20.56
249,2020-10,11.293548387096774,8.141935483870968,14.416129032258064
250,2020-11,8.893333333333334,5.356666666666667,12.113333333333333
251,2020-12,5.52258064516129,2.967741935483871,7.745161290322581
252,2021-01,3.3806451612903223,0.635483870967742,5.832258064516129
253,2021-02,4.257142857142857,0.75,7.860714285714286
254,2021-03,6.393548387096774,1.7548387096774192,10.609677419354838
255,2021-04,6.653333333333333,1.6066666666666667,11.236666666666666
256,2021-05,11.219354838709677,6.216129032258065,15.583870967741936
257,2021-06,18.23,12.016666666666667,23.223333333333333
258,2021-07,17.98709677419355,13.158064516129034,22.316129032258065
259,2021-08,16.93548387096774,12.735483870967743,20.906451612903226
260,2021-09,15.930000000000001,10.826666666666666,21.186666666666667
261,2021-10,11.612903225806452,7.541935483870968,15.558064516129033
262,2021-11,7.38,4.42,10.056666666666667
263,2021-12,5.393548387096774,2.5483870967741935,7.8032258064516125
264,2022-01,5.3,2.635483870967742,7.506451612903225
265,2022-02,6.835714285714286,3.4535714285714283,9.785714285714286
266,2022-03,7.267741935483871,1.0548387096774194,13.167741935483871
267,2022-04,9.28,3.9766666666666666,13.963333333333333
268,2022-05,14.041935483870967,7.664516129032258,19.587096774193547
269,2022-06,17.076666666666668,10.923333333333334,22.119999999999997
270,2022-07,18.574193548387097,11.841935483870968,23.674193548387098
271,2022-08,19.97741935483871,13.122580645161289,25.929032258064517
272,2022-09,18.7,11.9,24.7
